start,duration
20699907585,6462
20700151894,3304
20703907601,4218
20705369216,2584
20707907594,5070
20711907565,4373
20715907603,5070
20719907593,15017
20720471369,27501
20720502115,27622
20720533847,9610
20720547161,7793
20720561478,6753
20723907596,5329
20727907599,4350
20731907574,4123
20735907582,6209
20739907580,5922
20742253176,3689
20742536813,2564
20743907591,6586
20747907585,4223
20751907577,4217
20755907586,3427
20759907577,4564
20763907586,3341
20767907571,3292
20771190735,3057
20771907587,3430
20775813611,9731
20775907615,3048
20779907574,4612
20783907559,11539
20787907584,3193
20791907571,3086
20795907586,4083
20798802225,2746
20799907593,3514
20803907567,3380
20807907590,2951
20811907575,3314
20815907588,4927
20819907578,4044
20823907574,3050
20827907578,3815
20831907570,3428
20835907562,3157
20839421706,2563
20839907579,3797
20843907564,3210
20847907571,10239
20850659258,3006
20851907589,4552
20855907581,4028
20859907582,4361
20863907566,4372
20867907574,4103
20868101262,3266
20871907573,4660
20875907594,3599
20879907590,7011
20883907576,19859
20887907596,4478
20891907600,4232
20895907586,4232
20899907568,3759
20903907591,4280
20907907593,4920
20911907581,4530
20915907591,5658
20919907613,4364
20923907601,4255
20927907578,4525
20929202064,3384
20931907593,4554
20932348857,2690
20935907604,4258
20939907562,7949
20943907600,3858
20947907575,4339
20951907590,3703
20955907609,4150
20959907600,3374
20963907567,3020
20967439707,2737
20967907560,3332
20971907602,3210
20975907562,3136
20978792962,2577
20979907568,3853
20983907575,3242
20987907565,4694
20991907593,3146
20995907591,4131
20999907577,4534
21003907571,3341
21006273343,3017
21007907579,4092
21011907568,3136
21015907562,3306
21019907579,3200
21023907583,3138
21027907586,3050
21031907562,3352
21035907569,3232
21039907591,3245
21043907594,3561
21047907591,5580
21048057164,4033
21051099521,2411
21051907588,3942
21055907566,3301
21059907557,4189
21063907585,3521
21067907596,3348
21071907586,3765
21072341633,2408
21075907587,3929
21079907569,4445
21083907593,5971
21087907602,3644
21091907590,6302
21095907588,4308
21099090912,3355
21099907585,4086
21103907596,16881
21104738332,2477
21107907581,4051
21111907599,4402
21111947383,2306
21115907583,4968
21119907603,5693
21123907581,4336
21124536600,2874
21125324120,2423
21125355795,12658
21127907573,5515
21131907582,4147
21135907593,3856
21139907572,4269
21143907586,6322
21147907575,4327
21151907596,4233
21155907577,4300
21159907584,3400
21163907564,3842
21167907568,3003
21170324315,18520
21170346878,16850
21170367322,4528
21170379663,7110
21170393930,5389
21170410332,9202
21170428993,7912
21170449264,7940
21170471774,20471
21170496325,7375
21170522985,20526
21170551642,8847
21170582353,20571
21170615137,14309
21170649990,18417
21170686878,16637
21171907589,3917
21175907572,3254
21179907585,4403
21183907596,3362
21187907584,3322
21191907575,3322
21195907577,4819
21199907571,2925
21203907572,3240
21207907593,3103
21211907571,3196
21215907579,2935
21219907563,3204
21223907582,3697
21227907583,3234
21231907576,3229
21235907595,3178
21239907585,4176
21243907567,3129
21247907589,3437
21251907566,5526
21255907601,3745
21259907565,3480
21263907582,12979
21267907591,3327
21271907597,3132
21275907578,3216
21279907578,3315
21283907582,7526
21287907596,5303
21291907585,3945
21295907598,13206
21299907580,7002
21303907593,3761
21307907597,3732
21311907598,4122
21315907579,4187
21319907589,5072
21323907587,4824
21327907605,4810
21331907589,5192
21335907574,7886
21339907846,4742
21343907570,15847
21347907578,5261
21351907599,3171
21355907583,3967
21359907565,4218
21363907575,3378
21367907572,3030
21371907572,2955
21375907567,3284
21379907586,4801
21383907591,4459
21387907579,4033
21391907580,3886
21395907577,3634
21399907580,3018
21403907568,4307
21407907582,3112
21411907570,3237
21415907571,3107
21419907588,4532
21423907567,3408
21427907594,3812
21431907596,3547
21435907574,3271
21439907575,3250
21443907558,3445
21447907592,3416
21451907571,3537
21455907567,3131
21459907579,3003
21463907580,3232
21467907574,3459
21471907565,3198
21475907595,4028
21479907583,4450
21483907581,6423
21487907592,6632
21488076674,3579
21491907593,4358
21495907584,4191
21499907587,3791
21503907580,4013
21507907587,5420
21511907604,4159
21515907583,3501
21519907574,5046
21523338608,11612
21523907585,5968
21527907603,4458
21531907615,5842
21535907589,4288
21539907603,7218
21543907562,7716
21547907606,6340
21551907577,30045
21555907576,4363
21559907589,4489
21563907573,18603
21567907601,3506
21571907574,3720
21575907575,3639
21579907587,3270
21583907583,3329
21587907588,3044
21591907572,3352
21595907582,3334
21599907565,4275
21603907562,5280
21607907569,5073
21611907594,11927
21615907567,3213
21619907571,3057
21623907584,3271
21627907582,3155
21631907593,3376
21635907596,3017
21639907555,3282
21643907601,3380
21647907595,3171
21651907572,3361
21655907584,3167
21659907572,4427
21663907586,3172
21667907571,3121
21671907576,3243
21675907585,3428
21679907568,2950
21683907578,5281
21687907609,4496
21691907597,4838
21695907577,3949
21699907588,4111
21703907575,4266
21707907585,3278
21711907560,3076
21715907563,4684
21719907577,6876
21723907597,4338
21727907588,4357
21731907592,4532
21735907581,5255
21739907576,5438
21743907585,4333
21747907585,4614
21751907572,4298
21755907602,5397
21759907584,4102
21763907580,3068
21767907581,3237
21771907578,3237
21774881004,4424
21775907571,3808
21775950088,2419
21779907590,4382
21783907564,3532
21787907568,3684
21791907573,3069
21795907585,3262
21799907579,3378
21803907583,3743
21807907575,3162
21811907576,3036
21815907573,3253
21819907578,4143
21823907586,3068
21827907584,3651
21831907579,3358
21835907572,3219
21839907571,4053
21843907565,5203
21847907576,3475
21851907577,3138
21855907578,3538
21859907573,3000
21863907576,3226
21867907583,3198
21871907591,3133
21875907581,3765
21879907587,4262
21883907563,16117
21887907599,4407
21891907597,4029
21895907598,4631
21899907589,5943
21903907586,4162
21907907598,3883
21911907588,4196
21915907587,3447
21919907580,4953
21923907595,6354
21927907600,5069
21931907582,4464
21935907581,4100
21939907574,3866
21943907591,4326
21947907592,4090
21951907593,4162
21955907592,4042
21959907586,7730
21963907614,4099
21967907595,3649
21971907594,3849
21975907590,4074
21979907579,3398
21983907575,4131
21987907574,3606
21991907590,3264
21995907571,3436
21999907573,2873
22003907568,3063
22007907583,3226
22011907592,3131
22013138426,4184
22015907595,3374
22019907592,4093
22023907578,3352
22027907573,4322
22031907593,3347
22035907582,2988
22039907560,3189
22043907567,3540
22047907585,3242
22051907582,3385
22055907584,3202
22059907572,3134
22063907579,3040
22067907573,2959
22071907576,3165
22075907591,3466
22079907584,3833
22083907588,5664
22087907600,3984
22091907598,4113
22095907575,4042
22099907573,3967
22103907601,4056
22107907589,3304
22111907558,2982
22115907585,3065
22119907574,5399
22123907591,4983
22127907599,4270
22131907600,5226
22135907584,4504
22139907578,5676
22143907612,3976
22147907596,3925
22151907589,4735
22155907576,5427
22159907584,3524
22163907562,4946
22167907574,3370
22171907565,3242
22175907598,3223
22179907590,3833
22183907592,3393
22187907580,3979
22191907574,14853
22195907569,4227
22199907573,4337
22203907570,3169
22207907585,2961
22211907576,3075
22215907580,3178
22219907572,3176
22223907584,9328
22227907578,4072
22231907578,3636
22235907570,4002
22239907582,3057
22243907573,3033
22247907567,3241
22251907559,3154
22255907579,2986
22259907580,3822
22263907594,3178
22267907593,3511
22271907597,3053
22275907569,3090
22279907590,3227
22283907590,5688
22287907608,12150
22291907586,4354
22295907593,3926
22299907602,5492
22303907600,4651
22307907575,4410
22311907581,4641
22315907577,3541
22319907580,6903
22323907588,3893
22327907576,4035
22331907602,4125
22335907600,4018
22339907600,5641
22343907581,14444
22347907584,5079
22351907596,4586
22355907582,3856
22359907600,4037
22363907588,3355
22367907589,4690
22371907580,5243
22375907586,4666
22379907579,4775
22383907580,4379
22387907575,7236
22391907595,3906
22395907578,4484
22399907571,3766
22403907569,4228
22407907576,4205
22411907563,3887
22415907565,3966
22419907587,4696
22423907578,3945
22427907588,3687
22431907577,5194
22435907576,4418
22439907562,5360
22443907573,5631
22447907591,4573
22451907574,4214
22455907586,3219
22459907565,3569
22463907586,3730
22467907582,3434
22471907585,3474
22475907566,3362
22479907577,24156
22483907563,6202
22487907594,4118
22491907598,3849
22495907602,4378
22499907588,6159
22503907582,4998
22507907591,4199
22511907575,13722
22515907588,6741
22516497725,4974
22519907618,6983
22523907600,6020
22527907589,4942
22531907590,4408
22535907588,4008
22539907574,4090
22543907593,23012
22547907572,4636
22551907586,3250
22555907567,2981
22559907592,5272
22563907572,14125
22567907591,3710
22571907590,7933
22575907587,4430
22579907586,4144
22583907581,5719
22587907602,3955
22591907584,4241
22595907599,4241
22599907577,4152
22603907589,3113
22607907568,13427
22611907574,12089
22615907555,3291
22619907575,4581
22623907569,3377
22627907567,3185
22631907582,4012
22635907567,4822
22639907577,5482
22643907563,3677
22647907573,3428
22651907571,4475
22655907568,3245
22659907564,3182
22663907585,3079
22667907585,3255
22671907567,3459
22675907555,3155
22679907573,5092
22683907586,4366
22687907580,5597
22691907594,4323
22695907598,4055
22699907584,4290
22703907582,4044
22707907587,3880
22711907582,4381
22715907576,4106
22719907604,5435
22723907582,4443
22727907593,4272
22731907588,3953
22735907589,4508
22739907601,5778
22743907579,5278
22747907589,4797
22751907587,3837
22755907561,4676
22759907596,3465
22763907590,3308
22767907582,3221
22771907583,3123
22775907593,5852
22779907584,3252
22783907572,4515
22787907591,3475
22791907588,5040
22795907574,3792
22799907565,15797
22803907582,3324
22807907561,3148
22811907575,3182
22815907572,3335
22819907574,3104
22823907566,3138
22827907570,3978
22831907587,3845
22835907563,3367
22839907573,3068
22843907583,3208
22847907594,3282
22851907573,3070
22855907588,3543
22859907572,5708
22863907565,10769
22867907576,3113
22871907585,3407
22875907570,4783
22879907583,3199
22883290945,4332
22883907595,14075
22887907564,5868
22891907612,4119
22895907589,4385
22899907587,3902
22903907586,4446
22907907608,4264
22911907601,4434
22915907605,5169
22919907576,7531
22923907597,4368
22927907601,4705
22931907599,4395
22935907598,5349
22939907573,4215
22943907593,4465
22947907584,4119
22951907572,4282
22955907580,4105
22959907593,3492
22963907576,4958
22967907577,3325
22971907572,3065
22975907562,3322
22979907579,7141
22983907588,3766
22987907593,3054
22991907574,3082
22995907584,3424
22999907563,3511
23003907581,3147
23007907579,3111
23011907586,3218
23015907581,3461
23019907561,3319
23023907559,3195
23027907574,3169
23031907595,3297
23035907586,3668
23039907588,4046
23043907571,4741
23047907565,5460
23051907577,3319
23055907572,3231
23059907592,3308
23063907574,4056
23067907592,3813
23071907583,3332
23075907584,3864
23079907586,3225
23083907578,4896
23087907584,5360
23091907599,5114
23095907577,4128
23099907593,5904
23103907597,4244
23107907587,4321
23111907604,3888
23115907589,3462
23119907598,7726
23123907589,5741
23127907566,4315
23131907601,3839
23135907580,4344
23139907577,5103
23143907600,3777
23147907569,4443
23151907588,4182
23155907589,3639
23159907578,4215
23163907583,3109
23167907565,3408
23171907589,4022
23175907580,3159
23179907583,3100
23183907592,5027
23187907588,4281
23191907589,5465
23195907588,6877
23199907585,3587
23203907591,3223
23207907569,3634
23211907569,3343
23215907596,3238
23219907579,4339
23223907584,3487
23227907574,3348
23231907583,3960
23235907565,3720
23239907583,3369
23243907563,3237
23247907563,3389
23251907586,3172
23255907578,3050
23259907561,3342
23263907577,3307
23267907587,3214
23271907559,3341
23275907579,4138
23279907591,3856
23283907588,4409
23287907599,6390
23291907604,4542
23295907592,4270
23299907586,4778
23303907577,3848
23307907568,4255
23311907591,19214
23315907602,7130
23319907864,6244
23323907600,4517
23327907576,4923
23331907605,4327
23335907584,4229
23339907594,6286
23343907603,15033
23347907584,4364
23351907595,4055
23355907587,3310
23359907564,3153
23363907586,3038
23367907583,3970
23371907571,3135
23375907579,3211
23379907577,4524
23383907574,4100
23387907575,5535
23391907560,3364
23395907562,3331
23399907572,3844
23403907589,3362
23407907575,3492
23411907580,3170
23415907566,3082
23419907568,3059
23423907572,4356
23427907575,3230
23431907578,3548
23435907579,3528
23439907567,4451
23443907578,3742
23447907584,3421
23451907567,5081
23455907581,3191
23459907578,5185
23463907582,3610
23467907582,4848
23471907587,5693
23475907581,3964
23479907577,3662
23483907594,6103
23487907570,6487
23491907599,4189
23495907581,4916
23499907565,4143
23503907569,6282
23504047721,3583
23507907594,4446
23511907599,4001
23515907595,5163
23519907588,8357
23523907595,7970
23527907745,5151
23531907583,4307
23535907586,4584
23539907574,4194
23543907591,3441
23547907558,3029
23551907590,3125
23555907571,3442
23559907580,3238
23563907597,14217
23567907582,25704
23571907563,4876
23575907587,4322
23579907594,6933
23583907598,4054
23587907598,6131
23591907579,6302
23595907592,4049
23599907576,4445
23603907584,5037
23607907586,3793
23611907585,12639
23615907604,4605
23619907600,3979
23623907587,3306
23627907566,3674
23631907574,3429
23635907564,3759
23639907586,4431
23643907580,3309
23647907580,3166
23651907589,2829
23655907575,3124
23659907565,3244
23663907580,3243
23667907566,4144
23671907572,3269
23675907589,3472
23679907580,3228
23683907569,3969
23687907593,5299
23691907605,6576
23695907592,4178
23699907605,5785
23703907589,4125
23707907586,4139
23711907581,7011
23715907570,4129
23719907597,5999
23723907571,5198
23727907585,4390
23731907595,3876
23735907613,4332
23739907564,4011
23743907573,3889
23747907594,4141
23751907572,4042
23755907582,3494
23759907571,17380
23763907559,3337
23767907563,3239
23771907585,3670
23775907566,2969
23779907583,2876
23783907568,3321
23787907576,3557
23791907580,3161
23795907597,8302
23799907561,4459
23803907580,3680
23807907574,3607
23811907578,3183
23815907580,3177
23819907585,4545
23823907586,3591
23827907570,3814
23831907570,3302
23835907564,3948
23839907565,3020
23843907588,4153
23847907565,3202
23851907585,3230
23855907595,3533
23859907567,3178
23863907586,3262
23867907602,3284
23871907580,3094
23875907577,3747
23879907585,5082
23883907584,4459
23887907612,7736
23891907589,4973
23895907594,5289
23899907586,5470
23903907587,4068
23907907587,4369
23911907585,4287
23915907594,4282
23919907575,5507
23923907582,5009
23927907602,4395
23931907589,4034
23935907570,5611
23939907580,6313
23943907575,4860
23947907589,4800
23951907604,4328
23955907575,3572
23959907589,3135
23963907565,3137
23967907582,3127
23971907580,3257
23975907573,4385
23979907575,4111
23983907573,3729
23987907587,3141
23991907572,3263
23995907579,3189
23999907597,6048
24003907581,3854
24007907582,3058
24010675845,4498
24011907574,3471
24015907572,5074
24019907577,4520
24023907594,4371
24027907575,3640
24031907583,3554
24035907567,4166
24039907559,4152
24043907577,3273
24047907592,3477
24051907566,3434
24055907581,3234
24059907567,4247
24063907583,3777
24067907590,3058
24071907575,3151
24075907568,3137
24079907585,3320
24083907585,6178
24087907605,7819
24091907593,4210
24095907580,3781
24099907591,3663
24103907587,5492
24107907592,7439
24111907574,15638
24115907604,4708
24119907601,5693
24123907584,5595
24127907588,5357
24131907576,5401
24135907583,5336
24139907598,5561
24143907585,5941
24147907588,7495
24151907595,4204
24155907570,3710
24159907564,3739
24163907588,3336
24167907586,3324
24171907581,3215
24175907565,13982
24179907560,4951
24183907578,3396
24187907555,3124
24191907593,3517
24195907581,3287
24199907588,3894
24203907589,4645
24207907560,3245
24211907570,4132
24215907580,3219
24219907597,3767
24223907571,3392
24227907578,3261
24231907555,3178
24235907565,3343
24239907577,4242
24243907571,3358
24247907599,3272
24251907578,3017
24255907581,3518
24259907580,4654
24263907574,3345
24267907591,3080
24271907586,10704
24275907588,3072
24279907586,4801
24283907584,6634
24287907593,7274
24291907573,5445
24295907583,4455
24299907582,6556
24303907602,4757
24307907590,3832
24311907581,4062
24315907592,5776
24319907581,4430
24323907600,6087
24327907613,4088
24331907593,4931
24335907602,14016
24339907576,6756
24343907591,5392
24347907593,4968
24351907573,4726
24355907587,4997
24359907844,6164
24363907587,3444
24367907570,3037
24371907569,3370
24375907577,3327
24379907595,4244
24383907598,6602
24387907572,4905
24391907579,3534
24395907567,3310
24399907570,4092
24403907597,3449
24407907576,4764
24411907587,4611
24415907578,4890
24419907592,5965
24423907574,3638
24427907576,3417
24431907577,3456
24435907590,3261
24439907590,4119
24443907569,3318
24447907587,3092
24451907576,3051
24455907593,3188
24459907584,3660
24463907562,12124
24467907580,3121
24471907577,3268
24475907560,4144
24479907588,4242
24483907575,3284
24487907579,6127
24491907588,4614
24495907598,15389
24499907565,4227
24503907604,4084
24507907592,4046
24511907594,4324
24515907591,4641
24519907592,4126
24523907574,9826
24527907605,4470
24531907575,5207
24535907589,4245
24539907581,6004
24543907595,4247
24547907567,3321
24551907587,3075
24555907589,3854
24559907580,20099
24563907589,3648
24567907572,13590
24571907582,4325
24575907582,3803
24579907590,3795
24583907571,3237
24587907583,4054
24591907573,12377
24595907571,4072
24599907591,6935
24603907588,3713
24607907600,3815
24611907576,13211
24615907582,3349
24619907585,3118
24623907582,3497
24627907579,5393
24631907588,3700
24635907580,3817
24639907584,3254
24643907567,3351
24647907582,4136
24651907583,3301
24655907585,3912
24659907586,4534
24663907571,3048
24667907585,3142
24671907577,4289
24675907587,3889
24679907598,4371
24683907585,3485
24687907575,6187
24691907588,5825
24695907566,7202
24699907852,6490
24703907579,4820
24707907601,4617
24711907582,4520
24715907576,3546
24719907583,4399
24723907578,5107
24727907595,4240
24731907576,5980
24735907605,4269
24739907584,3931
24743907578,4127
24747907585,5219
24751907581,3992
24755907584,3932
24759907578,4262
24763907577,3686
24767907572,3100
24771907583,3158
24775813616,10080
24775907630,3101
24779907584,4271
24783907559,11919
24787907564,3809
24791907587,2955
24795907578,3262
24799907583,3333
24803907571,3319
24807907590,2867
24811907577,3228
24815907581,4694
24819907587,3828
24823907573,3255
24827907585,3614
24831907580,3073
24835907580,4186
24839907576,3968
24843907585,3295
24847907588,3247
24851907586,3207
24855907589,4283
24859907588,3267
24863907564,3150
24867907566,3092
24871907592,2974
24875907566,5412
24879907587,14590
24883907576,3502
24887907572,16901
24891907596,6284
24895907585,4896
24899907590,5641
24903907587,4246
24907907599,4355
24911907569,3371
24915907590,3236
24919907571,3281
24923907577,5887
24927907581,5282
24931907573,3856
24935907589,3971
24939907581,6419
24943907596,5277
24947907573,3844
24951907582,4254
24955907585,4137
24959907574,4245
24963907566,3231
24967907580,3115
24971907561,3240
24975907585,3065
24979907595,4421
24983907570,4096
24987907588,3402
24991907572,3271
24995907564,3081
24999907583,3167
25003907563,3297
25007907574,3202
25011907559,3705
25015907571,6355
25019907595,8523
25023907584,3392
25027907586,3145
25031907571,3123
25035907588,3554
25039907583,2900
25043907583,3963
25047907585,3096
25051907578,3110
25055907589,3073
25059907591,2887
25063907575,3217
25067907574,3793
25071907577,3018
25075907586,2894
25079907572,5164
25083907584,3324
25087907583,5480
25091907589,4431
25095907589,5552
25099907585,4887
25103907598,4103
25107907586,4332
25111907582,3543
25115907565,3844
25119907593,3287
25123907571,5771
25126209865,4395
25127907592,7197
25131907577,4362
25135907588,4092
25139907569,6237
25143907583,3993
25147907596,5721
25151907593,3948
25155907570,4097
25159907584,2983
25163907579,2992
25167907585,3044
25171907589,3267
25175907576,2985
25179907584,3324
25183907572,3104
25187907570,3709
25191907568,3154
25195907572,3010
25199907567,4235
25203907587,3141
25207907575,3264
25211907597,2868
25215907571,3163
25219907570,3432
25223907583,4321
25227907568,3143
25231907587,3155
25235907590,4140
25239907562,4194
25243907586,4777
25247907567,4745
25251907575,4939
25255907575,3903
25259907569,5131
25263907573,3743
25267907590,4072
25271907565,3812
25275907572,4003
25279907563,3761
25283907588,4309
25287907585,5691
25291907607,4211
25295907598,25846
25298613647,4161
25299907578,4279
25303907584,4205
25307907577,4356
25311907595,3821
25315907571,3982
25319907584,5469
25323907570,5827
25327907613,4419
25331907584,4382
25335907579,4980
25339907591,4212
25343907590,15940
25347907580,4317
25351907590,4330
25355907578,4730
25359907563,11473
25363907571,3166
25367907581,3455
25371907582,3366
25375907575,3082
25379907578,5430
25383907584,3470
25387907575,5830
25391907590,3361
25395907575,3499
25399907572,5118
25403907568,4074
25407907561,3365
25411907589,3012
25415907579,3604
25419907564,3516
25423907567,3721
25427907589,4838
25431907587,3168
25435907592,3876
25439907590,3839
25443907577,3138
25447907559,3128
25451907587,2948
25455907578,12575
25459907583,4138
25463907571,5133
25467907580,4076
25471907575,2923
25475907577,3468
25479907571,3379
25483907570,3021
25487907564,4051
25491907585,6854
25495907580,6335
25499907863,6439
25503907608,5252
25507907594,4321
25511907600,4579
25515907582,4327
25519907600,6313
25520044367,3322
25523907609,6753
25527907588,5160
25531907602,5755
25535907594,4315
25539907603,3935
25543907590,4251
25547907594,4403
25551907583,20398
25555907573,4379
25559907589,5078
25563907583,14002
25567907584,3450
25571319340,3270
25571907561,3947
25571973880,2756
25575907579,4438
25579907584,4525
25583907585,3393
25587907590,3613
25591907577,3833
25595907586,3722
25599907593,3247
25603907570,3016
25607907569,3275
25611907574,3772
25615907587,10270
25619907561,4443
25623907586,3293
25627907577,3189
25631907559,4990
25635907570,5093
25639907571,6431
25643907573,3743
25647907576,3438
25651907592,3316
25655907579,3133
25659907564,3281
25663907579,4157
25667907579,4281
25671907582,3217
25675907579,3225
25679907593,4161
25683907583,3275
25687907585,4685
25691907587,4944
25695907597,3813
25699907574,4536
25703907583,4629
25707907599,3851
25711907595,5230
25715907592,7257
25719907589,6492
25723907835,8061
25727907568,5906
25731907567,4719
25735907582,5617
25739907584,6535
25743907585,22080
25747907562,4552
25751907583,4309
25755907583,4207
25759907589,4069
25763907573,3499
25767907565,2956
25771907587,4959
25775907571,4903
25779907582,5645
25783907557,3879
25787907582,3378
25791907589,3400
25795907576,3713
25799907558,6701
25803907576,3201
25807907581,3280
25811907588,3343
25815907582,3375
25819907580,3765
25823907579,3276
25827907590,4999
25831907586,3304
25835907585,4861
25839907590,3245
25843907555,3127
25847907571,3522
25851907589,3075
25855907562,4520
25859907563,5212
25863907560,3120
25867907577,3423
25871907589,2996
25875907567,5258
25879907581,3262
25883907572,3109
25887907574,15271
25891907574,5839
25895907592,5449
25899907590,4428
25903907571,3834
25907907592,5420
25911907599,4058
25915907597,5530
25919907583,5717
25923907580,5227
25927907602,5098
25931907582,4529
25935907587,4378
25939907589,4997
25943907572,4242
25947907603,3964
25951907593,3274
25955907586,3427
25959907590,5469
25963907564,4080
25967907581,3474
25971907595,3215
25975907569,3148
25979907564,5916
25983907572,3929
25987907592,4160
25991907584,3224
25995907590,3848
25999907570,3158
26003907571,3016
26007907569,3307
26011907579,3238
26015907592,3605
26019907576,2961
26023907586,3461
26027907577,3049
26031907562,3185
26035907586,3062
26039907578,5821
26043907581,3219
26047907580,2999
26051907561,2996
26055907570,3868
26059907593,3121
26063907580,3006
26067907566,2991
26071907570,3274
26075907585,3201
26079907585,4305
26083907581,4042
26087907569,4165
26091907589,5279
26095907591,4270
26099907591,6244
26103907592,5296
26107907577,5476
26111907599,4850
26115907583,3578
26119907581,3282
26123907585,5140
26127907583,4145
26131907596,4304
26135907590,4307
26139907593,5576
26143907587,5199
26147907590,4361
26151907590,5990
26155907585,4684
26159907600,4722
26163907582,3156
26167907582,3107
26171907570,3095
26175907568,3201
26179907580,3170
26183907567,3107
26187907567,5809
26191907569,18729
26195907580,3347
26199907584,3804
26203907579,3071
26207907584,2954
26211907565,3997
26215907575,3281
26219907589,4509
26223907587,3090
26227907565,3804
26231907575,5119
26235907582,3411
26239907562,3655
26243907591,4859
26247907568,3432
26251907587,3017
26255907563,3005
26259907578,3663
26263907586,3325
26267907574,3209
26271907565,3268
26275907576,3929
26279907582,4332
26283907573,3092
26287907599,4944
26291907610,8181
26295907594,4552
26299907599,5288
26303907591,6286
26307907576,4707
26311907574,4885
26315907598,5523
26319907582,4109
26323907587,5700
26327907572,4689
26331907599,5186
26335907574,4693
26339907574,6014
26343907576,3361
26347907584,13966
26351907585,3548
26355907585,3107
26359907567,3280
26363907583,3167
26367907586,3275
26371907580,4043
26375907581,4053
26379907577,5569
26383907585,13662
26387907576,4584
26391907592,3442
26395907582,4285
26399907579,4692
26403907563,3357
26407907587,3269
26411907563,3025
26415907570,11986
26419907587,3290
26423907575,3424
26427907575,3693
26431907589,3310
26435907575,3292
26439907587,4005
26443907600,3210
26447907590,5023
26451907585,3025
26455907564,3205
26459907563,3968
26463907569,3050
26467907575,2986
26471907570,3218
26475907564,3996
26479907579,10179
26483907568,3187
26487907571,4003
26491907596,6059
26495907600,3864
26499907578,6327
26503907606,4126
26507907580,3721
26511907569,4520
26515907576,5961
26519907596,7018
26523907587,8870
26527907594,4488
26531907581,3514
26535907585,3234
26539907579,3628
26543907578,16626
26547907562,3331
26551907590,3046
26555907564,3350
26559907582,3437
26563907590,3055
26567907587,2947
26571907578,3338
26575907586,15521
26579907595,7251
26583907579,5682
26587907584,4212
26591907570,4267
26595907587,4448
26599907574,3736
26603907585,6925
26607907586,4860
26611907575,3271
26615907566,3112
26619907596,3787
26623907588,3191
26627907565,3275
26631907573,4579
26635907591,4068
26639907588,5246
26643907590,3083
26647907577,3153
26651907589,5117
26655907583,3146
26659907589,3045
26663907585,3032
26667907576,3186
26671907590,3258
26675907574,5081
26679907595,4373
26683907581,3306
26687907590,4058
26691907580,6174
26695907603,5185
26699907580,6432
26703907594,4046
26707907575,6569
26711907589,4076
26715907588,3745
26719907586,4265
26723907603,4188
26727907581,3933
26731907563,3155
26735907562,14951
26739907561,3344
26743907569,3082
26747907577,3606
26751907570,3649
26755907579,3101
26759907578,4119
26763907578,3797
26767907589,11598
26771907569,3219
26775907571,3080
26779907583,4590
26783907590,3718
26787907599,5049
26791907571,4032
26795907565,3567
26799907585,16445
26803907586,3275
26807907579,3127
26811907573,4228
26815907581,3246
26819907567,4403
26823907596,3588
26827907564,5022
26831907578,4465
26835907575,3504
26839907562,3490
26843907581,3283
26847907585,3313
26851907579,3326
26855907590,5725
26859907566,3817
26863907587,16897
26867907561,3285
26871907578,3218
26875907578,3350
26879907576,4285
26883907564,3236
26887907573,4090
26891907592,4860
26895907607,3902
26899907580,4252
26903907578,5313
26907907591,4197
26911907607,4445
26915907603,6076
26919907590,4827
26923907598,5742
26927907595,13667
26931907586,4193
26935907562,6434
26939907589,5263
26943907578,3356
26947907579,3198
26951907578,3262
26955907568,3045
26959907573,2992
26963907589,3183
26967907583,3532
26971907589,3128
26975907583,3026
26979907590,3436
26983907581,3188
26987907562,3344
26991907582,3386
26995907578,3263
26999907592,4975
27003907580,3046
27007907593,3508
27011907583,3212
27015907568,3350
27019907583,5083
27023907585,3201
27027907571,4217
27031907563,4066
27035907584,3243
27039907576,3827
27043907564,3157
27047907571,3201
27051907575,3147
27055907567,3065
27059907591,6362
27063907582,3124
27067907586,3023
27071907568,3046
27075907579,3215
27079907573,3362
27083907577,3005
27087907580,4028
27091907590,6985
27095907607,4169
27099907582,4135
27103907585,6536
27107907588,4386
27111907593,4791
27115907599,5220
27119907578,5953
27123907596,6047
27127907577,3418
27131907564,3248
27135907575,3145
27139907574,3734
27143907585,3204
27147907586,3065
27151907573,3957
27155907565,4496
27159907574,3244
27163907590,3046
27167907595,3204
27171907581,4533
27175907575,3274
27179907586,4831
27183907592,3484
27187907575,3551
27191907569,3437
27195907568,3057
27199907561,4070
27203907569,3255
27207907588,3208
27211907575,3038
27215907570,3140
27219907575,3280
27223907578,3552
27227907560,3998
27231907590,3035
27235907591,3206
27239907576,5163
27243907595,3040
27247907596,13057
27251907579,3255
27255907597,3095
27259907576,3024
27263907587,4172
27267907565,3088
27271907582,3085
27275907574,3796
27279907559,3208
27283907582,4279
27287907578,4136
27291907579,5645
27295907582,4562
27299907567,5657
27303907605,4213
27307907609,4080
27311907593,13604
27315907569,3902
27319907588,4836
27323907587,4659
27327907601,3508
27331907583,3973
27335907571,3092
27339907586,3484
27343907576,3022
27347907587,13364
27351907564,3882
27355907571,3165
27359907578,4089
27363907588,3020
27367907590,3188
27371907563,3221
27375907587,3457
27379907560,3118
27383907577,3456
27387907573,4539
27391907578,5078
27395907586,5450
27399907566,3890
27403907579,3753
27407907578,11313
27411907597,3717
27415907571,3253
27419907582,4166
27423907566,3095
27427907590,3619
27431907591,3801
27435907573,3997
27439907564,3251
27443907576,3170
27447907566,3319
27451907582,4115
